Country Name,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Belgium,1.0472584807217795,1.522447103953967,1.332586337988715,1.295571535984885,1.3075060532687652,1.020281199452532,1.1905381718470696,1.376610457747044,1.1124711423746148,0.9121222542877222,0.7568428839697262,0.6433849352400755,0.955048312561266,0.7250099902951419,0.969989206767497,0.9195277218564666,0.6361627937927546,0.783447425540386,0.9479134937557112,0.8180793129093396,1.1114735481376778,1.1218804853850264,0.8895588035434092,0.5911848828999174,0.7516033810297204,0.6720414425556241,0.8512353582776118,0.8888584224476739,0.9810607420169172,0.7304634434224883,0.6650112433791949,0.4403801649178781,0.8747748741132798,0.924765462443571,0.7669162409908334
Benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.779661016949151,5.063291139240507,5.555555555555555,4.761904761904762,6.0606060606060606,6.349206349206349,5.0,2.4691358024691357,1.8691588785046729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,49.553761155971095,46.95717505634861,34.4532279314888,38.566851150597145,45.23449319213313,32.64134275618375,18.75,18.507248970825135,20.639046017428527,25.8608573436402,22.86601138127263,20.266021765417168,17.899707668090848,13.208776884640454,17.313982011447262,6.885063853414769,12.881296845040962,12.126834204756285,13.429591678310823,11.529411764705882,9.498446515756768,11.41904323827047,8.025716581837663,7.5994318181818175,6.068954341044442,5.664158505690627,5.072635535538925,4.831478793742945,5.552633117072885,2.2433224843317103,3.5744054915420445,3.9499014789482025,3.2000329475721756,3.365963855421686,2.105828632822992
Bulgaria,21.31764030429166,19.571567672833496,15.076991522281814,15.714687675858187,14.595272206303726,10.74173712528824,11.123864179818268,11.676212821751433,11.532395992981057,12.141310232809964,8.912935146294583,11.947530713132005,11.58663296826734,10.221859620496355,7.699368001468544,11.074684725645504,13.667010019664767,12.92320686985289,14.931417689173877,14.482232567926562,13.15258574029425,7.9799696788716865,10.405748298513126,14.312039312039314,15.294742432288901,19.72618939325025,18.627752626258182,13.387055453338613,12.668221783599499,16.375262499705055,21.978833909207463,11.662635187813606,13.851735760750554,18.94634191645964,19.626227971104054
Bahrain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bahamas, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,131.31562693020382,128.30188679245282,134.70588235294122,130.1081388730791,129.04656319290467,128.6036036036036,121.21871599564743,115.45157780195866,119.4658448895737,111.35496183206106,102.12029424491561,114.49912126537787,104.8922056384743,113.31572991324028,93.20113314447592,83.67008943358728,88.01729462631255,90.14976958525345,83.88140161725069,92.03813450141716,100.25773195876292,106.98492462311557,105.3059273422562,91.735918744229,95.02542560247623,80.22875816993465,81.47169811320755,80.88594349494245,79.42238267148014,75.02042149975493,64.39427475284049,65.01385041551245,61.401905756428654,62.86422814631122,51.42204454597374
Brazil,184.97201894102454,183.9338336134808,185.59133139148784,186.43765308257537,185.73276102346844,184.1936782974154,180.49849600253305,182.5594719939409,185.2484565962772,184.8024810064869,185.53726982645264,185.83905417340438,184.78563036751441,186.577293075531,186.6667179406324,184.2554997986219,182.48477399597638,181.161236695651,181.17843778360702,175.07379390289083,174.4879768421656,163.08643929523788,165.52849385687549,167.76463678058076,165.59272995692382,167.45874407306601,166.36023055442283,168.04111900113898,159.61232391856902,167.762447948065,156.3908520683671,161.10102922951646,150.31630909985813,136.92880957050403,126.45403567703748
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,134.56351566392877,136.2572350560877,133.10735280070426,130.42297035529512,130.9457449486282,132.33371394702206,132.6145518039268,127.43870000483628,121.55472700746088,116.6636634832923,123.11691329160799,121.25374414163522,121.61859310100927,121.61084874191201,118.715143618639,119.97142882652834,124.15046192460147,122.27963737796377,118.18413279468142,119.44588864227171,118.39873446984457,113.03163891620605,116.62624468109881,114.47700079044412,113.6372350445517,116.44900047297754,116.19223556413915,117.36211107740937,119.94686682704071,121.61983389279736,117.93434479054781,119.30516521380144,120.17161549280195,118.58921965720373,116.5843130919322
Switzerland,136.1909704203425,136.9024192614886,138.39034051953988,135.72181243414119,121.75966098274642,115.41494859283002,116.38280186059673,117.93860022110722,119.94704916384597,110.78159593666858,108.36121617689847,112.78039519021166,112.15530251063245,117.56161682550116,119.44053806175482,112.99640149081098,102.20262750884429,109.83030068395922,107.44414483821262,116.5057591775516,111.40886818704253,116.26558585943876,107.58115023294891,106.48012232415901,105.68543020433728,108.06900967312119,99.64915668855413,106.11237375637803,107.5123814070052,107.15881991210837,109.18972930418457,103.00852308866558,113.29615497505137,111.93538998835855,108.51616216370432
Chile,133.9630669730236,136.0828185005844,150.18111363827816,152.29721166032954,147.81062458324072,157.69230769230768,160.47205642973412,164.00844151691498,148.48359444280223,118.38751333445623,97.19137818419334,131.59661339612242,149.80101059786256,148.748073157522,134.39886062428295,131.401862489742,109.59554875866331,113.80004204582994,89.8025852600749,70.7996874185986,92.39982035031687,98.76560626366651,101.96698037599323,92.56657199598537,85.84205592876113,100.91837512384727,105.31091829356473,79.06475926780493,81.0431461878601,83.31741378742466,71.87013932554521,63.94168581559205,57.79988817364626,54.02586737836174,62.66769760848629
China,38.72534344543126,42.390144533902415,45.41015625,49.14636922376508,45.98955987175071,44.9828337675619,42.0572598046849,40.22362097049893,40.039617761963285,40.48836374207007,40.79398906751997,36.92012543811105,35.134669195167554,36.21640770086796,36.06806392708822,37.81612320098738,34.80078501073835,34.507451438874256,35.631691648822276,32.87403210027687,32.81076432171998,37.46678649973768,34.818071243238265,29.693079437185826,32.0892833317147,31.75544078583752,30.4112347930218,29.57312929834023,33.755741329060896,33.142928204947374,33.89794730015506,29.24826046933161,34.61747484468069,33.462698059271595,37.10498795833558
Cote d'Ivoire,154.6026300743282,183.2627118644068,177.50385208012327,100.77439339184308,49.86631016042781,152.2421524663677,128.42557764642666,96.82466635987115,107.39939420164431,144.84325306678787,133.33333333333331,138.0297193175564,113.2972972972973,100.45703839122486,99.44938585345194,121.07227689175434,109.39226519337019,93.22748697593649,68.47339632023869,72.82541000622794,73.5,73.69498464687821,65.31922931620703,72.02673481423236,63.44827586206897,50.5896849146277,53.40406719717065,63.825253063399046,65.44827586206895,72.59410662578779,54.24979044425818,58.17347106082964,50.99771949828961,41.986928104575156,46.1742698527637
Cameroon,187.88713007570544,189.6280775275013,189.7579143389199,193.06839186691312,196.57039711191337,195.65751741089713,196.20661824051655,195.45454545454544,196.11132291269539,196.8230513483561,196.95958472376716,197.12177121771217,197.44245524296676,197.8813559322034,197.64705882352942,197.70197486535008,197.72492244053777,197.69820971867009,196.71717171717168,197.51184834123225,197.81609195402302,196.21575826037846,192.84848484848484,191.53094462540713,190.75425790754258,188.4115884115884,152.44810027418723,146.74804501239745,148.98785425101215,138.88984955905238,144.4312595355145,147.97240450950702,143.54537743850722,137.03643724696357,146.43166714822306
"Congo, Dem. Rep.",190.91113610798652,191.81044398435702,192.843779232928,193.98007795582504,194.20889348500512,194.4304776638948,194.56159822419536,194.4722685958078,194.6587537091988,199.36572005189564,199.11504424778758,199.16682446506343,199.3742795982216,199.3868349864743,199.32228915662654,199.41719281204468,199.41070551645112,199.24648026968072,199.19627749576992,199.09536373916316,199.89969909729186,199.83227104998326,199.7377049180328,199.7722466243696,199.77353149327672,199.81014374830485,198.78032613018692,197.7924384673941,197.4301231951252,197.81003310415073,197.82416192283364,197.77186985694388,199.76300197498352,199.78155339805824,199.75087759030689
"Congo, Rep.",129.03225806451613,130.37974683544306,178.46153846153848,198.2905982905983,198.4189723320158,197.9591836734694,198.51851851851848,197.86476868327404,197.94520547945208,198.5,198.78296146044624,200.0,198.13084112149537,198.34254143646407,198.76543209876544,198.87005649717514,199.12663755458516,199.11699779249446,198.8372093023256,171.17117117117118,199.3243243243243,200.0,200.0,171.42857142857142,166.24685138539044,163.97228637413394,164.23841059602648,164.61916461916462,162.68980477223428,122.44897959183673,109.43877551020408,122.35112142304718,116.11764705882351,113.6337039204213,109.42528735632185
Colombia,139.73393328768464,137.5655773210762,136.3087187809936,133.26347958960923,134.8224875464537,136.75028888806054,144.20659191301394,146.8901800171445,147.68569005210225,152.46782956820132,151.2611051516902,149.9107866991079,135.26590577950458,144.49026167691068,154.84073510589488,150.57589661953367,163.69632397029656,141.1231924672122,137.12274762233557,157.58722152164776,148.74898550724637,146.39289167165416,150.82811598064032,155.45003330396852,161.21402280818197,158.14609531755966,158.99562912675535,160.9626249456758,165.9086846151096,143.65955659766576,135.97536348949922,160.24260306532253,152.65808976868044,141.93121121812868,142.1996567505721
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,190.47619047619045,193.23467230443973,193.75,194.14634146341461,195.8917508966417,195.73863636363632,196.06646320786706,191.5097350781998,190.7923582837457,195.19061583577712,195.04036908881199,189.23395445134574,145.928338762215,160.09771986970688,160.5456026058632,145.6258963327187,158.76718034152438,171.37765104259492,158.3964529835581,166.26740045322114,164.3011995953172,161.83839881393627,158.67109634551494,161.59935596404134,162.21545952525867,158.9830508474576,151.7994710819823,149.59116022099448,155.9214692843572,155.18796992481202,151.56005426275695,145.13832384052074,142.185964222528,133.87396189545677,131.4867377899579
Caribbean small states,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,1.9421363499849835,1.1347517730496455,0.7767341040462428,1.0907202216066483,1.1390448295500772,0.8853184687269448,0.8955676988463874,0.6473920400205988,1.0039884472562233,1.0761861014502263,1.211395101171459,1.585264588208651,1.4040561622464902,1.490638065806217,0.8190555787714165,1.1878962998635525,1.4354789966757329,1.8379753994061925,1.3712185467910658,1.4214739166436654,1.184140500266099,0.9804562389698674,1.3504044843620613,1.6192283364958888,1.125751567097352,0.8864554816842654,1.1415386483696641,1.3731275533363596,1.561174274563041,1.7029434983647234,1.1151347933551763,1.114864864864865,1.2046885174734099,1.3270637408568442,1.0740472993906847
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,0.2241733607322996,0.333957395132318,0.2613166989800219,0.30659632986158075,0.2646436132674665,0.205874279440022,0.18841568398141834,0.19668350910509008,0.23512646954043465,0.2005843108184712,0.21553383111384808,0.13681762210972773,0.1821849176914568,0.16483193029964094,0.16264971166642023,0.16322977311061537,0.07091933858385277,0.08574974613562,0.1313453165665361,0.15930113052415212,0.1664216570049649,0.14842693948951735,0.16290375951332506,0.09093664746892997,0.13354436640617276,0.12691055564751974,0.10085286444059546,0.14243564960830196,0.14201441992571556,0.10444438336585768,0.10807472595337347,0.09651139686054103,0.11074557831992443,0.07479861910241657,0.09321691576298047
Dominican Republic,34.25414364640884,82.44873341375151,57.37761040739473,55.1481372836609,61.18333775537278,54.802395209580844,64.06286110469146,65.83744370576882,90.65934065934064,29.12442396313364,18.875067604110328,26.03337612323492,19.10051962013976,42.18195404446106,18.85724394127012,22.055870001825813,26.092214663643237,18.380320619126593,21.926151503616296,28.03085667884693,18.153535039278214,14.75501558628407,17.869164349480464,22.02184590572539,34.572003147678586,37.37095121759004,31.739161797590707,29.296167247386762,23.428920073215377,25.265938955711604,23.085952784661536,23.803233314461853,26.386504883101512,26.470588235294123,17.057018252301727
Algeria,7.216060648603117,8.990420044215183,10.195828011919968,4.599725973771776,8.08442139152209,10.526315789473683,3.8517833757029503,7.844678509668293,2.620650150365172,2.949621508744453,1.6766020864381521,3.3784952435860487,2.1765284917423164,3.636550942618729,1.6697681436402958,1.9579000760841998,1.3072528323811368,0.6977717821091314,1.8485082967930528,1.6399402189279801,0.4249960648512514,0.5183098591549296,0.4123263888888889,1.7922965067126577,1.6063999999999998,3.272888102609465,1.237722137057855,1.2151844284331648,1.4067004672432648,1.5895691021012441,0.7609218524511304,1.9600187412150551,2.167360663449309,1.1020203706795793,0.7907599389807292
Ecuador,51.72004744958482,42.2680412371134,43.24716115003624,79.99070415988845,142.54850088183423,143.87889425186486,160.0957701516361,169.7622585438336,171.10441411097324,171.7455364881262,157.09560560718222,145.5405792945225,138.24346859366315,156.79395493185805,161.22298624754418,122.45818009253765,135.84582441113494,126.11464968152866,119.48576675849401,139.2510671323244,143.40369393139844,127.9819004524887,126.59825033647377,124.389398926035,115.14680751903063,108.60749506903355,101.31438721136769,110.39579770339606,120.04038900993783,99.32683504766008,88.53349736019274,108.38200934579437,107.13003895478619,94.91423412578995,94.27736865923396
"Egypt, Arab Rep.",103.50071281482657,95.87048334115437,92.7888022678951,75.86846477839174,66.32242073737477,55.076610083285644,55.46856323213005,45.7550535077289,45.47751389590702,47.89550769526279,47.008708822415755,44.69929564746252,42.47121152414729,43.873964348481046,44.50348856076586,43.896153846153844,41.911498005077995,41.03169713151229,38.82095098942286,42.803124315643466,35.05624304160321,36.33438197929925,28.83507119632246,27.355725287078577,24.963721260821924,23.266169840831733,22.398987929674977,24.790416290388322,22.408424908424905,18.507913669064745,17.774326275920323,16.433935174008614,17.13757270448517,15.400178518298125,16.278595841557642
Spain,54.10799626462563,39.895996218044296,46.39578524483288,46.88415469153564,53.31481889150425,49.813321445345785,41.32326792900147,41.29979035639413,50.86590082549211,26.28940217391305,33.68913931986826,35.211859204259795,24.142948308870455,31.420685928241948,35.09713987396055,27.87506944612189,45.8985377671387,36.747080313195546,35.150368164143295,22.17579929750239,25.58018477193205,35.08690634023693,17.69278542162498,31.465957802365217,22.471552708818297,12.70915027034497,17.564669025854077,18.095077176905566,15.026143328466963,18.097845266198192,28.361491016358276,20.989733580761012,13.978948227881693,26.19694789390467,28.491829393814854
Ethiopia,140.49346879535557,140.63800277392508,145.36340852130326,146.51162790697677,151.64835164835162,152.02702702702703,156.72131147540986,161.6591928251121,162.37172177879134,164.0500568828214,176.7054908485857,178.99090157154674,185.49556809024983,182.646420824295,186.62991040661615,187.0333988212181,188.39675608234558,194.05204460966544,191.04658197217185,195.2554744525547,196.6547192353644,198.01192842942345,197.94520547945208,198.60627177700349,198.58211894446632,199.1564147627417,199.38819210767818,190.8655201578799,174.53005030447449,176.5531062124249,198.03212851405624,197.66414141414143,194.21661409043114,191.26046564973046,191.26365054602184
Finland,50.14356885169461,66.74814832921851,63.5725561627201,64.36002559423656,58.49802371541502,49.61380642046825,50.29432062680145,51.664731657990345,49.59723820483315,48.41964435029824,39.939680379572245,45.5178836270824,52.34127327847554,44.126459175821466,35.919001691273934,40.36854845006636,34.19197670563476,35.393778188967275,42.90050878618154,36.79974660581368,41.90008002743798,35.4563273635314,28.753251951170697,22.747432583070463,35.109790902207465,39.05811680031736,27.92788414811935,34.89937842328759,44.198780865791925,35.20515061954516,32.035104246721374,33.86348485054625,47.887403956768125,36.03295114865907,39.3491254607669
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,54.03329861488954,52.37891376120161,50.675122455722025,47.01735853656059,40.713088054349406,36.149628963608656,34.65761440817809,37.45490673197996,39.218721170995714,23.11428528946755,25.82268893261969,25.509508161873466,29.98015264852362,27.63523785595353,33.20487238539127,29.77151919478991,25.94233639720323,25.455960876291233,24.481435775313148,27.823811433186822,24.80006876139795,27.23965038530239,21.818543070281592,20.995041887502136,20.943890559336047,18.024894522154728,19.775495581561977,20.435928636552305,22.381777841850067,21.481429834000114,22.227420541038658,16.10103994794868,20.939114805661646,24.937010386894627,22.56063514064265
Faroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,98.1132075471698,138.48739495798318,146.02698650674662,150.06858710562412,153.45911949685538,154.93612078977932,156.08108108108107,155.9776536312849,155.82417582417582,154.10958904109586,144.17177914110428,143.55329949238578,143.4038267875126,142.14214214214212,139.96247654784236,138.89376646180858,126.85337726523892,128.82165605095543,120.92330603127327,125.15060240963855,122.12927756653991,124.8045486851457,124.56140350877193,117.26384364820848,115.97402597402599,103.1766200762389,113.5135135135135,92.38754325259515,98.13391877058179,102.88828337874659,93.89233954451345,82.63649778652238,84.42584844258485,82.33215547703179,67.17363751584284
United Kingdom,2.7394559810751544,3.1420651470742365,3.334854753456323,3.3037337562189952,2.843835147434343,2.7755251612552976,3.184179318868902,2.7429685324422164,3.216887190489543,3.037658911009834,3.2773677833551007,2.877841121262666,3.4013264609545764,2.6748325120855547,3.1345377572117754,2.91017146431912,1.9426703271850747,2.387880176413311,2.8348366977863573,2.9218343600273786,2.717061769616026,2.1215164448907857,2.489371936712646,1.6319698184199678,2.475420854769006,2.489473351457293,2.3348558443836116,2.583912257933175,2.674081677732878,2.8040264318361547,1.8831496404055772,3.115904059344283,2.931650287286199,2.6396155659847755,3.502538373179543
Ghana,198.45777694188445,198.69791666666669,198.87301267860738,198.13374805598755,196.39737991266375,197.9456593770709,198.6369831894593,200.0,200.0,200.0,200.0,200.0,200.0,199.30302550293044,199.08346972176759,199.37867887508176,199.93964086313568,198.98344467034562,155.06072874493924,167.1733505821475,182.99875398034058,168.18933706578449,138.48480681974428,132.13192791567494,174.89650604404702,165.85150265173837,133.30960854092527,106.82143880768129,148.8467083133109,153.53873632507256,137.62171732074358,135.01785714285714,134.24817032601464,127.93100769171005,129.3990588598318
Gibraltar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
